split,side,formation_window,horizon,model,r2,mae,rank_correlation,directional_accuracy,coefficient_last_feature,last_feature,train_count,eval_count,m0_r2,incremental_r2_vs_m0
validation,sell,60,300,M0_controls,-0.003553911541651855,14.983353135197152,0.03264614379137174,0.5046694354908621,-0.3345064364978453,recent_volatility_60s,551422,253778,-0.003553911541651855,0.0
test,sell,60,300,M0_controls,0.001778280092572082,21.317480445068497,0.03562763707147843,0.5092385547840415,-0.3345064364978453,recent_volatility_60s,551422,203928,0.001778280092572082,0.0
validation,sell,60,300,M1_market,-0.007132960574544045,15.012570903054854,0.02400936061138434,0.5035779303170488,-1.5868023935297022,market_pressure_60s,551422,253778,-0.003553911541651855,-0.00357904903289219
test,sell,60,300,M1_market,-0.00022239085039932327,21.35882400762446,0.022902831738237026,0.504084775018634,-1.5868023935297022,market_pressure_60s,551422,203928,0.001778280092572082,-0.0020006709429714054
validation,sell,60,300,M2_market_cancel,-0.007116192437055524,15.012243600478161,0.024211964682200486,0.5036212752878501,0.015011587562889284,cancellation_60s,551422,253778,-0.003553911541651855,-0.003562280895403669
test,sell,60,300,M2_market_cancel,-0.00018619788645191093,21.358890059833854,0.023043486671295573,0.5040406417951434,0.015011587562889284,cancellation_60s,551422,203928,0.001778280092572082,-0.001964477979023993
validation,sell,60,300,M3_market_cancel_replenish,-0.007223187730405867,15.013101623819734,0.023319600134299307,0.5036370370954141,0.12752415821307084,replenishment_60s,551422,253778,-0.003553911541651855,-0.0036692761887540115
test,sell,60,300,M3_market_cancel_replenish,0.0001493325106057819,21.357891465615825,0.02171611628712364,0.5039131458161704,0.12752415821307084,replenishment_60s,551422,203928,0.001778280092572082,-0.0016289475819663002
validation,sell,60,300,M4_full_proxy,-0.003572911949762725,14.982613856357549,0.031294588384106065,0.5047955299513748,-0.22013211232911492,p3_depth_norm_60s,551422,253778,-0.003553911541651855,-1.900040811086967e-05
test,sell,60,300,M4_full_proxy,0.002805020783085199,21.31794315448784,0.032294565459646735,0.5080224392922993,-0.22013211232911492,p3_depth_norm_60s,551422,203928,0.001778280092572082,0.0010267406905131171
