split,side,formation_window,horizon,pressure_quantile,mean_markout_bps,ci_low,ci_high,adverse_frequency,observation_count
validation,sell,1,30,9,0.0638722623630388,-0.007268217585380654,0.13501274231145827,0.4970938542162935,20990
validation,sell,1,30,10,-0.2745704430702886,-0.3458662146610913,-0.2032746714794859,0.5102451989026063,23328
test,sell,1,30,1,0.40805643151458115,0.22164615968799697,0.5944667033411654,0.4909757394297227,35737
test,sell,1,30,2,0.24098823729616223,0.11687920855300456,0.3650972660393199,0.49239152103129774,30098
test,sell,1,30,3,0.0867584559228856,-0.03893139366938818,0.21244830551515936,0.4982161353435378,26067
test,sell,1,30,4,-0.046899667477359956,-0.1652811613293806,0.07148182637466066,0.5011792452830188,23744
test,sell,1,30,5,-0.0690577780043973,-0.18499457619602858,0.04687902018723397,0.49936509429525466,21263
test,sell,1,30,6,-0.09580579630015319,-0.21797906043905868,0.02636746783875231,0.5068012522940732,18526
test,sell,1,30,7,-0.04942040107870357,-0.1717601093894524,0.07291930723204529,0.5028038522491771,16406
test,sell,1,30,8,0.2215257792797527,0.0803130924987831,0.3627384660607223,0.4928247181139259,13658
test,sell,1,30,9,0.11520126235847135,-0.02287282406948228,0.253275348786425,0.46745562130177515,11154
test,sell,1,30,10,-0.010274411727881485,-0.15682667708516487,0.1362778536294019,0.46578366445916114,11325
validation,sell,1,60,1,0.302152746612276,0.17824399841932664,0.4260614948052253,0.49465083470491417,34024
validation,sell,1,60,2,0.30225591268564217,0.18880413052351516,0.41570769484776915,0.49820011999200053,30002
validation,sell,1,60,3,0.12871835880459473,0.019144867874725996,0.23829184973446346,0.5033162173727,28044
validation,sell,1,60,4,0.15705864239015854,0.049868472079030904,0.2642488127012862,0.5004680771391126,26705
validation,sell,1,60,5,-0.03178060640837871,-0.13796345921445824,0.07440224639770084,0.5137964584549524,25695
validation,sell,1,60,6,-0.08200812734069232,-0.18703707237042136,0.023020817689036716,0.5106627296587927,24384
validation,sell,1,60,7,0.08821496620866073,-0.0212723214291842,0.19770225384650567,0.5045634578956432,23228
validation,sell,1,60,8,0.02720864021940371,-0.07863406002087131,0.13305134045967873,0.5101796957580771,21759
validation,sell,1,60,9,0.10254086659059662,-0.0026206233593551453,0.2077023565405484,0.5032679738562091,20961
validation,sell,1,60,10,-0.2119046238634916,-0.31612490696038975,-0.10768434076659346,0.5148094093406593,23296
test,sell,1,60,1,0.4164509467432632,0.12089951783115627,0.7120023756553702,0.49691254069832713,35628
test,sell,1,60,2,0.3980035605366879,0.20042651731469457,0.5955806037586813,0.4916405781655898,30026
test,sell,1,60,3,0.32698497707148677,0.13089547157113648,0.5230744825718371,0.49826976314980004,26008
test,sell,1,60,4,0.061565287738871544,-0.11696887308811699,0.24009944856586007,0.49748892171344167,23695
test,sell,1,60,5,0.06095755380770494,-0.11942889983147952,0.24134400744688939,0.49924627850009423,21228
test,sell,1,60,6,0.014250839994281818,-0.1735527387097133,0.20205441869827692,0.5049189189189189,18500
test,sell,1,60,7,0.07570380656723978,-0.10539033360700616,0.2567979467414857,0.49603174603174605,16380
test,sell,1,60,8,0.4703385821388422,0.24325116456142973,0.6974259997162547,0.4821231921297996,13621
test,sell,1,60,9,0.22273050152306711,0.01971941579898262,0.4257415872471516,0.47506962537058667,11131
test,sell,1,60,10,0.07557112307394441,-0.13769402041979678,0.2888362665676856,0.4746706745645832,11311
validation,sell,1,300,1,0.49594268120471824,0.23428034229492956,0.7576050201145069,0.489293170295258,33530
validation,sell,1,300,2,0.6223947736954817,0.36777652796000365,0.8770130194309598,0.4866440677966102,29500
validation,sell,1,300,3,0.46999725047311286,0.21935247491023452,0.7206420260359911,0.48968642378104044,27585
validation,sell,1,300,4,0.5405284052021426,0.2918850317950752,0.7891717786092101,0.4906536719077169,26267
validation,sell,1,300,5,0.48413677329338284,0.2398149022510032,0.7284586443357625,0.49205090591920075,25223
validation,sell,1,300,6,0.21935626629377755,-0.024723526179699307,0.4634360587672544,0.49412010008340285,23980
validation,sell,1,300,7,0.2256788791862418,-0.024275727591723417,0.475633485964207,0.49531974455428224,22862
validation,sell,1,300,8,0.08401641591460814,-0.16181347608380497,0.3298463079130212,0.5015653474136723,21401
validation,sell,1,300,9,0.43759363742261786,0.18712685007536306,0.6880604247698727,0.49396417445482865,20544
validation,sell,1,300,10,0.4468837324210343,0.2072152342619498,0.6865522305801188,0.48588656820763787,22886
test,sell,1,300,1,1.2708632416024026,0.5999498084234609,1.9417766747813443,0.4904910344038665,34967
test,sell,1,300,2,1.6992049554601498,1.2125469162188764,2.185862994701423,0.4857889911372203,29449
test,sell,1,300,3,1.5024373711805403,1.005645607500211,1.9992291348608697,0.48355559031715617,25571
test,sell,1,300,4,0.9356858963567813,0.4653286272026876,1.4060431655108752,0.48623497479643274,23211
test,sell,1,300,5,0.8337443049222071,0.40705625807512097,1.2604323517692932,0.484559774022119,20887
test,sell,1,300,6,1.4414940183835654,0.8583557874023823,2.0246322493647484,0.48284205895292565,18184
test,sell,1,300,7,0.9173591830140674,0.49086485996111795,1.343853506067017,0.4717916924984501,16130
test,sell,1,300,8,2.2966428273553285,1.8550973761090315,2.738188278601626,0.44552094201818454,13418
test,sell,1,300,9,1.8299164863255235,1.3341804930624375,2.3256524795886095,0.4397169554567722,11023
test,sell,1,300,10,2.1073497114088804,1.6553991846161251,2.5593002382016357,0.4528318903318903,11088
validation,sell,2,1,1,0.14359116846387493,0.12853320846504818,0.15864912846270168,0.2827240309628041,34493
validation,sell,2,1,2,0.046900361484648594,0.034903096663255,0.058897626306042186,0.28206629582642073,30741
validation,sell,2,1,3,0.018177536637227078,0.007017683682277948,0.02933738959217621,0.2659208865198485,28516
validation,sell,2,1,4,-0.01428331748981032,-0.025056073526523663,-0.0035105614530969755,0.25671380028499396,27369
validation,sell,2,1,5,-0.03514881044715053,-0.0452756749204567,-0.025021945973844356,0.24470751552076506,25933
validation,sell,2,1,6,-0.04319952637668626,-0.05325681299234482,-0.0331422397610277,0.2330357142857143,24640
validation,sell,2,1,7,-0.048377067891086714,-0.05817235045356724,-0.03858178532860619,0.21847010927790872,23335
validation,sell,2,1,8,-0.03915901712072103,-0.04884785135373082,-0.029470182887711235,0.19622624269005848,21888
validation,sell,2,1,9,-0.020942770321905748,-0.030612959779251048,-0.011272580864560448,0.16371023684471311,20182
validation,sell,2,1,10,-0.08118482621302855,-0.09002758169419851,-0.0723420707318586,0.17595068666999047,22063
test,sell,2,1,1,0.13303974805431742,0.10738852501600488,0.15869097109262997,0.3226986759325068,37989
test,sell,2,1,2,0.03035680163806369,0.011947571238231515,0.04876603203789587,0.3090330256937968,31097
test,sell,2,1,3,-0.013298587055329238,-0.029718839767521012,0.0031216656568625357,0.28436108385538533,26498
test,sell,2,1,4,-0.04235051118271487,-0.05783099477139188,-0.02687002759403787,0.2744377162629758,23120
test,sell,2,1,5,-0.04751847695881048,-0.06506022892224284,-0.029976724995378116,0.2513816207756639,20447
test,sell,2,1,6,-0.04046511831677245,-0.05608320919577238,-0.02484702743777252,0.22592060157027535,18086
test,sell,2,1,7,-0.04049035648025804,-0.05600875075211992,-0.02497196220839616,0.20543956384362802,16141
test,sell,2,1,8,-0.03987632793838765,-0.05517479721935008,-0.02457785865742522,0.18283447529751173,13865
test,sell,2,1,9,-0.026773492521827497,-0.0444927948706325,-0.009054190173022496,0.14222702313439553,11109
test,sell,2,1,10,-0.06799513608848694,-0.08464966061683557,-0.051340611560138305,0.1500844846436736,10061
validation,sell,2,5,1,0.21658324960538353,0.1805146801399137,0.2526518190708534,0.39823111497752645,34485
validation,sell,2,5,2,0.11301089022542121,0.08322458734685963,0.1427971931039828,0.4054669703872437,30730
validation,sell,2,5,3,0.0524959519823516,0.02489360779081212,0.08009829617389108,0.4038238905455183,28505
validation,sell,2,5,4,-0.024194418837631737,-0.05112449570938622,0.0027356580341227447,0.4032900749405959,27355
validation,sell,2,5,5,-0.05843623879097189,-0.0851063726411149,-0.03176610494082887,0.4044662141314409,25928
validation,sell,2,5,6,-0.10724401243637889,-0.13313217657443566,-0.08135584829832213,0.40425445540535054,24633
validation,sell,2,5,7,-0.0615743804167824,-0.0870856332344559,-0.0360631275991089,0.3812850958035064,23329
validation,sell,2,5,8,-0.054184820984856504,-0.08065227376188759,-0.02771736820782542,0.36748309267044416,21884
validation,sell,2,5,9,0.015838168174988586,-0.011201168186336465,0.042877504536313636,0.33404360753221013,20180
validation,sell,2,5,10,-0.16183084724695931,-0.18876609760751004,-0.1348955968864086,0.35486649440137813,22059
test,sell,2,5,1,0.24390020233376292,0.18311059987803982,0.30468980478948604,0.4168949531134759,37964
test,sell,2,5,2,0.05409306004816389,0.008674998032757682,0.0995111220635701,0.4208274353365075,31084
test,sell,2,5,3,-0.010114878562523065,-0.052246727847338054,0.032016970722291926,0.4060164565562014,26494
test,sell,2,5,4,-0.06583997873354576,-0.10957401528389796,-0.022105942183193554,0.40331372209724864,23116
test,sell,2,5,5,-0.09617255015447336,-0.13701393429616637,-0.05533116601278034,0.39830757190373706,20444
test,sell,2,5,6,-0.09766741312863567,-0.13997170920775592,-0.055363117049515395,0.37909870058059164,18085
test,sell,2,5,7,-0.05660679430296313,-0.09698613529218601,-0.016227453313740245,0.3645659044432051,16137
test,sell,2,5,8,-0.03730307220808989,-0.08191313372462534,0.007306989308445561,0.34819303181129624,13863
test,sell,2,5,9,0.030711714815641104,-0.016380556251411743,0.07780398588269395,0.2935722002160605,11108
test,sell,2,5,10,-0.04673827500207405,-0.0997934026759889,0.006316852671840789,0.31010141181149337,10058
validation,sell,2,10,1,0.25036233227066684,0.19887396790878648,0.3018506966325472,0.44371610058879835,34477
validation,sell,2,10,2,0.13743701570229636,0.09468810005073108,0.18018593135386163,0.45325825141592346,30722
validation,sell,2,10,3,0.0953417459386386,0.054527730365350836,0.13615576151192638,0.45163554682016005,28492
validation,sell,2,10,4,0.019492451909662332,-0.019644207496708505,0.05862911131603317,0.45563277249451356,27340
validation,sell,2,10,5,-0.08125584304198936,-0.12048391722929294,-0.042027768854685794,0.46134249430655805,25907
validation,sell,2,10,6,-0.1381941457874135,-0.1759972622249879,-0.10039102934983911,0.47031592625680174,24626
validation,sell,2,10,7,-0.07739591992967956,-0.11490955483287531,-0.03988228502648382,0.4547247470416738,23324
validation,sell,2,10,8,-0.06748888715416913,-0.10771913822355958,-0.027258636084778694,0.4506102299218357,21877
validation,sell,2,10,9,0.043920027027822495,0.003295741570365246,0.08454431248527974,0.4273749938054413,20179
validation,sell,2,10,10,-0.2111257026473707,-0.2520223758186129,-0.1702290294761285,0.4527069919289018,22054
test,sell,2,10,1,0.37296511090428375,0.28227721212808043,0.46365300968048706,0.4539392182187195,37939
test,sell,2,10,2,0.0816572790350653,0.016497044187749582,0.146817513882381,0.460644870639722,31076
test,sell,2,10,3,0.0040370575100098435,-0.05867681285519564,0.06675092787521533,0.45680736993128446,26486
test,sell,2,10,4,-0.08642327547509536,-0.15216987335205132,-0.020676677598139404,0.46157507572479445,23110
test,sell,2,10,5,-0.12155171176603592,-0.18063193274203757,-0.06247149079003427,0.4562888312704858,20441
test,sell,2,10,6,-0.14152597550473595,-0.20632368663449951,-0.07672826437497236,0.4511116026988165,18082
test,sell,2,10,7,-0.11547033283661509,-0.17956521993248445,-0.051375445740745734,0.4526570347863831,16127
test,sell,2,10,8,-0.02128328008775354,-0.08919592645355903,0.04662936627805195,0.4363767592926741,13855
test,sell,2,10,9,0.028492088391946415,-0.0463338712775085,0.10331804806140134,0.39535302593659943,11104
test,sell,2,10,10,-0.022899083918196735,-0.10888690112169014,0.06308873328529668,0.41220918671704115,10058
validation,sell,2,30,1,0.2611248719586781,0.17026110879853754,0.3519886351188187,0.4929434312928331,34436
validation,sell,2,30,2,0.2317997908224384,0.15561272266448856,0.30798685898038825,0.4905986248248444,30687
validation,sell,2,30,3,0.17428901461185067,0.0995036246307811,0.24907440459292024,0.48985690679604826,28443
validation,sell,2,30,4,0.11629853362831849,0.0442430543953493,0.18835401286128767,0.4959161996850163,27303
validation,sell,2,30,5,-0.0901329257455925,-0.16196535313123334,-0.018300498359951636,0.5063242176923375,25853
validation,sell,2,30,6,-0.11661384059847958,-0.18594699591623992,-0.04728068528071923,0.5112268141880898,24584
validation,sell,2,30,7,-0.08004375819494744,-0.14961332638596242,-0.01047419000393246,0.508091865207126,23295
validation,sell,2,30,8,-0.024716328317309685,-0.09793721312749676,0.04850455649287738,0.5048294804303044,21845
validation,sell,2,30,9,0.045729272457508116,-0.026514198187603616,0.11797274310261985,0.4974707399325531,20164
validation,sell,2,30,10,-0.30732953196757246,-0.37915696544926525,-0.23550209848587964,0.5126203014345379,22028
test,sell,2,30,1,0.36287343766773467,0.1832585120981485,0.5424883632373209,0.49294770206022187,37860
test,sell,2,30,2,0.27914145867137075,0.1530768542889412,0.4052060630538003,0.49427696275995486,31015
test,sell,2,30,3,0.07151873345880964,-0.047241769415956064,0.19027923633357535,0.49667246464493686,26446
test,sell,2,30,4,-0.10741045167014368,-0.22300255313219658,0.008181649791909232,0.5015377951050466,23085
test,sell,2,30,5,0.06412337862633671,-0.05076406863599543,0.17901082588866885,0.4966709096249878,20426
test,sell,2,30,6,-0.08545075678503002,-0.2032416016604084,0.03234008809034837,0.4950741642683197,18068
test,sell,2,30,7,-0.03424134645040444,-0.1586618615489519,0.090179168648143,0.506799975159908,16103
test,sell,2,30,8,0.003104278485617758,-0.12018995493381426,0.12639851190504978,0.5005421033610409,13835
test,sell,2,30,9,0.0916727779269335,-0.06780592200732093,0.2511514778611879,0.47376487558600794,11092
test,sell,2,30,10,0.10370487947982635,-0.05178597787307315,0.25919573683272584,0.4570063694267516,10048
validation,sell,2,60,1,0.22089017760197568,0.09460204878843756,0.34717830641551384,0.4989816108007449,34368
validation,sell,2,60,2,0.27699159208555924,0.16552937969820938,0.3884538044729091,0.49866091841400484,30618
validation,sell,2,60,3,0.20425587847050902,0.09463047127074548,0.31388128567027257,0.5012867063841788,28367
validation,sell,2,60,4,0.16523786223002002,0.0597592849734955,0.27071643948654456,0.5009914077990747,27234
validation,sell,2,60,5,0.04177186761648159,-0.06217891061144322,0.14572264584440642,0.5052337752965806,25794
validation,sell,2,60,6,0.005090026321202981,-0.09863983154115023,0.10881988418355619,0.5093793328439769,24522
validation,sell,2,60,7,-0.02463161176590639,-0.13017387179227158,0.08091064826045878,0.5079365079365079,23247
validation,sell,2,60,8,0.03592292311975074,-0.06909136405149396,0.14093721029099546,0.5102031457788784,21807
validation,sell,2,60,9,0.15585825073398665,0.04798513079362608,0.2637313706743472,0.4999751651517409,20133
validation,sell,2,60,10,-0.30567276776280683,-0.4120059038327554,-0.19933963169285823,0.5211741185023627,22008
test,sell,2,60,1,0.3804561550590422,0.09567331686846481,0.6652389932496195,0.49809241203899957,37744
test,sell,2,60,2,0.3855489407215261,0.1853894160177609,0.5857084654252913,0.49423020978116816,30937
test,sell,2,60,3,0.3608304739200012,0.17622728094949427,0.5454336668905082,0.4945425604487228,26386
test,sell,2,60,4,0.06064888014273014,-0.11436912893914852,0.23566688922460882,0.49511739941842803,23041
test,sell,2,60,5,0.21879891913063476,0.03995404849697204,0.3976437897642975,0.4931600882569257,20395
test,sell,2,60,6,-0.09367405222685181,-0.2703203179549289,0.08297221350122526,0.5012749445676274,18040
test,sell,2,60,7,0.13474936790054837,-0.05130782711164891,0.3208065629127457,0.4998756528226809,16084
test,sell,2,60,8,0.1540132280470479,-0.03303311596250483,0.34105957205660065,0.4945277958976589,13797
test,sell,2,60,9,0.32111986056060443,0.07053762180437206,0.5717020993168368,0.47655614780016264,11069
test,sell,2,60,10,0.14586570143007996,-0.08503069264275495,0.37676209550291484,0.46985550572994517,10035
validation,sell,2,300,1,0.3533808378904086,0.08860468630469293,0.6181569894761243,0.49205035758614574,33838
validation,sell,2,300,2,0.7607844805226363,0.5081962574604881,1.0133727035847844,0.48350262231959107,30126
validation,sell,2,300,3,0.48176122504693175,0.232170429472471,0.7313520206213925,0.49213853372013894,27921
validation,sell,2,300,4,0.5409496637287161,0.29703337891655657,0.7848659485408757,0.4885293678075026,26764
validation,sell,2,300,5,0.4696113114398258,0.22866863002098126,0.7105539928586704,0.49114782540120655,25361
validation,sell,2,300,6,0.5549270229050994,0.313254249145087,0.7965997966651119,0.48726035355631175,24098
validation,sell,2,300,7,0.19467482279585732,-0.049706836094896706,0.4390564816866114,0.4960636808957313,22864
validation,sell,2,300,8,0.03962781334447122,-0.2082088799249882,0.28746450661393064,0.5022369279522789,21458
validation,sell,2,300,9,0.2309026606225461,-0.026824830076035033,0.48863015132112725,0.4994181045387846,19763
validation,sell,2,300,10,0.3634660877296856,0.12313537590763543,0.6037967995517357,0.487607134584202,21585
test,sell,2,300,1,1.5474054595111277,0.885809179099332,2.2090017399229236,0.49121716571181495,37004
test,sell,2,300,2,1.1175406542605266,0.646894016069795,1.5881872924512583,0.4924008158431476,30398
test,sell,2,300,3,1.6786681717339573,1.20376612197774,2.153570221490175,0.4812413154238073,25908
test,sell,2,300,4,1.0077024032248028,0.5419709277789573,1.4734338786706482,0.480908929836995,22576
test,sell,2,300,5,1.1630800898131197,0.7293547885612968,1.5968053910649427,0.4798125809989034,20062
test,sell,2,300,6,0.6457641835849475,0.1622607734937383,1.1292675936761567,0.4803833145434047,17740
test,sell,2,300,7,1.7058756295419137,1.1853823964424812,2.2263688626413463,0.4693272807515289,15861
test,sell,2,300,8,1.742592896649259,1.3466147753554498,2.138571017943068,0.45338235294117646,13600
test,sell,2,300,9,1.7914218422611594,1.2811934117756008,2.301650272746718,0.44521739130434784,10925
test,sell,2,300,10,2.517102806618082,2.0399018719703452,2.994303741265819,0.44377917596914956,9854
validation,sell,5,1,1,0.08916551100027463,0.07435535439515699,0.10397566760539227,0.2975409836065574,35380
validation,sell,5,1,2,0.04096843580907756,0.029121305473693217,0.0528155661444619,0.2877297196955634,32322
validation,sell,5,1,3,0.017125164517340336,0.006193789318924774,0.028056539715755897,0.2663752452414553,29053
validation,sell,5,1,4,-0.009363200533967553,-0.01958170487144635,0.0008553038035112454,0.252201556619286,27367
validation,sell,5,1,5,-0.016339457569817167,-0.02631694438270736,-0.006361970756926976,0.2364458976503688,26302
validation,sell,5,1,6,-0.02532681234138969,-0.03527003131798849,-0.015383593364790896,0.22576976196279144,24618
validation,sell,5,1,7,-0.027353440688239673,-0.037157678135343784,-0.017549203241135562,0.2103015181629805,23647
validation,sell,5,1,8,-0.035362724281751974,-0.045127829067641914,-0.025597619495862037,0.19102153000458086,21830
validation,sell,5,1,9,-0.030051426714847774,-0.03998683486343643,-0.020116018566259112,0.17198087934023218,19037
validation,sell,5,1,10,-0.06782887515347821,-0.07750888044880486,-0.05814886985815157,0.15491736380330545,19604
test,sell,5,1,1,0.0801666783892273,0.05644338672404775,0.10388997005440684,0.33693188456595397,42795
test,sell,5,1,2,0.007482425511151437,-0.009282714307866695,0.02424756533016957,0.30502594332381566,32571
test,sell,5,1,3,-0.0018605975795083312,-0.01771635561355812,0.013995160454541458,0.27616817134438865,26473
test,sell,5,1,4,-0.016041853327269373,-0.030863181681064146,-0.0012205249734745984,0.256977309920828,22609
test,sell,5,1,5,-0.02911841489790483,-0.04745719187838786,-0.0107796379174218,0.2357491433911328,19262
test,sell,5,1,6,-0.019882954734911022,-0.03487164003980719,-0.004894269430014855,0.22062364202243231,17029
test,sell,5,1,7,-0.0392658455242058,-0.05642765577283376,-0.022104035275577832,0.20117608624632474,15305
test,sell,5,1,8,-0.02712078800402987,-0.04289450577828234,-0.011347070229777396,0.17693582404338656,13276
test,sell,5,1,9,-0.025500449204415444,-0.04273826883676965,-0.00826262957206124,0.15075520091194072,10527
test,sell,5,1,10,-0.04184853864399687,-0.060964650372768846,-0.02273242691522489,0.13168339948634136,8566
validation,sell,5,5,1,0.12611495620638333,0.08929858426088974,0.16293132815187691,0.4117663688793396,35372
validation,sell,5,5,2,0.0920609269130546,0.0635636314162493,0.12055822240985992,0.40664170096871033,32311
validation,sell,5,5,3,0.04846363705526728,0.02113672839489394,0.07579054571564062,0.4082848386763541,29041
validation,sell,5,5,4,0.01678977182094441,-0.008670008010925687,0.04224955165281451,0.3958188662695077,27361
validation,sell,5,5,5,0.0019522297821914338,-0.023586178843930022,0.027490638408312888,0.3924455095287002,26289
validation,sell,5,5,6,-0.05277541535011545,-0.07807750891583234,-0.027473321784398562,0.39183092867303393,24605
validation,sell,5,5,7,-0.03543184115641205,-0.060016650917425654,-0.01084703139539844,0.37253077280994884,23641
validation,sell,5,5,8,-0.061295366647846725,-0.08749900328132885,-0.035091730014364594,0.3670514934945941,21828
validation,sell,5,5,9,-0.05237787167013963,-0.0800451436371932,-0.02471059970308607,0.3453456608531204,19036
validation,sell,5,5,10,-0.15994369940975842,-0.1896232559869104,-0.13026414283260643,0.3542644358294226,19604
test,sell,5,5,1,0.15578701900546188,0.09908983775012992,0.21248420026079384,0.4301213552505436,42767
test,sell,5,5,2,0.03594793415684102,-0.006730078712813191,0.07862594702649522,0.4128231898298839,32566
test,sell,5,5,3,0.009436298023822067,-0.03254410191933425,0.051416697966978384,0.40225194589284363,26466
test,sell,5,5,4,-0.007422844702715183,-0.04597435534374039,0.031128665938310027,0.3903388480934265,22606
test,sell,5,5,5,-0.03794617166000658,-0.07897787673295283,0.00308553341293967,0.3797902170526534,19258
test,sell,5,5,6,-0.03895224136215429,-0.07909487569720809,0.0011903929728995094,0.3705291595700946,17027
test,sell,5,5,7,-0.08501322255129883,-0.1278509188972986,-0.042175526205299047,0.3633927987976214,15303
test,sell,5,5,8,-0.06470192137658505,-0.1093232881215715,-0.0200805546315986,0.34767862526379256,13268
test,sell,5,5,9,-0.0055749658898896675,-0.05488686403624762,0.04373693225646828,0.313604408132244,10526
test,sell,5,5,10,-0.0518500957391044,-0.11523415060237156,0.01153395912416276,0.31169740835862714,8566
validation,sell,5,10,1,0.14303440390879257,0.09023880062895731,0.19583000718862784,0.45842760180995473,35360
validation,sell,5,10,2,0.13669064167933212,0.09576834617753047,0.17761293718113377,0.45298907154577256,32301
validation,sell,5,10,3,0.08469253906998338,0.044616458845908855,0.1247686192940579,0.45605152579734104,29034
validation,sell,5,10,4,0.0625151100365507,0.025221538256029026,0.09980868181707239,0.44695944710571545,27347
validation,sell,5,10,5,0.01334786923160827,-0.024615695579800957,0.0513114340430175,0.45363179534033804,26268
validation,sell,5,10,6,-0.08340144654466793,-0.12087361055608467,-0.04592928253325119,0.4612132053992519,24596
validation,sell,5,10,7,-0.05921901315191523,-0.09506531361352327,-0.023372712690307197,0.45153374233128835,23635
validation,sell,5,10,8,-0.05809495995340696,-0.09785382065520169,-0.018336099251612226,0.44615032080659944,21820
validation,sell,5,10,9,-0.06228672759479492,-0.10357871109143044,-0.020994744098159407,0.43677436301549777,19035
validation,sell,5,10,10,-0.23182357082697078,-0.27590920369843625,-0.1877379379555053,0.45235180083664933,19602
test,sell,5,10,1,0.25404125742500955,0.1691510375388522,0.3389314773111669,0.46637967338917224,42742
test,sell,5,10,2,0.054441152850684904,-0.00789288901601224,0.11677519471738204,0.4596620583717358,32550
test,sell,5,10,3,0.02512841067354737,-0.035060019852048874,0.08531684119914361,0.45100336344053515,26461
test,sell,5,10,4,-0.031720746887573745,-0.09100088122783014,0.027559387452682646,0.4513959559311535,22601
test,sell,5,10,5,-0.04233494149221289,-0.10276632572723543,0.01809644274280965,0.44741625551804726,19255
test,sell,5,10,6,-0.04752113375952116,-0.10836473937963412,0.013322471860591788,0.4485695823297891,17023
test,sell,5,10,7,-0.10288105810931954,-0.1672452715393214,-0.03851684467931768,0.44373978424321675,15295
test,sell,5,10,8,-0.12298980107864624,-0.1902918483614282,-0.055687753795864256,0.4404313074950988,13262
test,sell,5,10,9,0.054823033237175176,-0.024397700273192782,0.13404376674754315,0.4039338654503991,10524
test,sell,5,10,10,-0.07519184547431355,-0.1756351827461894,0.025251491797562295,0.40945709281961473,8565
validation,sell,5,30,1,0.12357354151111845,0.03134795736734042,0.21579912565489648,0.5049129265184765,35315
validation,sell,5,30,2,0.22696780330858057,0.1515466357675335,0.3023889708496277,0.48715326204865955,32265
validation,sell,5,30,3,0.19354579900090338,0.12120607924278344,0.26588551875902333,0.49348140994688555,28994
validation,sell,5,30,4,0.19129849772134752,0.12044076480655345,0.2621562306361416,0.4851325618866266,27308
validation,sell,5,30,5,0.04585087891987595,-0.022344234740891644,0.11404599258064355,0.49874103464062264,26212
validation,sell,5,30,6,-0.10698020994261842,-0.17532375288708624,-0.03863666699815062,0.5058018810309026,24561
validation,sell,5,30,7,-0.061111963081902525,-0.12893294387159127,0.006709017707786209,0.5043647766759894,23598
validation,sell,5,30,8,-0.048803734475281975,-0.12115820649808648,0.023550737547522523,0.506495891291374,21783
validation,sell,5,30,9,-0.0046483633009931314,-0.07766410495456022,0.06836737835257395,0.5011569204880101,19016
validation,sell,5,30,10,-0.39389769553896115,-0.4688986555662386,-0.3188967355116837,0.5249668130297152,19586
test,sell,5,30,1,0.3132646396238198,0.14403687723501202,0.48249240201262755,0.5009261647400877,42649
test,sell,5,30,2,0.11898609126676343,0.0031478246083890826,0.23482435792513778,0.4980607030720926,32486
test,sell,5,30,3,0.13467728066139734,0.024855797844914165,0.24449876347788052,0.49088157396897464,26430
test,sell,5,30,4,0.04184504444654352,-0.06949677878555452,0.15318686767864156,0.4933793897524468,22581
test,sell,5,30,5,0.0005246106554130957,-0.11553593667341144,0.11658515798423763,0.4919182994646848,19241
test,sell,5,30,6,0.057995137633462056,-0.05472258723650405,0.17071286250342815,0.49200658281415305,17014
test,sell,5,30,7,-0.007479888966018496,-0.13586216404000642,0.12090238610796943,0.49842890809112333,15276
test,sell,5,30,8,-0.02893545101799852,-0.15253249464354454,0.0946615926075475,0.49773311168203116,13234
test,sell,5,30,9,0.21715508340061557,0.06628748223130468,0.3680226845699265,0.48577680525164113,10511
test,sell,5,30,10,-0.16226274275996488,-0.34162120928590417,0.017095723765974402,0.45897615708274897,8556
validation,sell,5,60,1,0.07188706824745186,-0.0570680406471136,0.20084217714201733,0.506510453604153,35251
validation,sell,5,60,2,0.25049808423798453,0.13980894538430777,0.3611872230916613,0.4992855811641921,32194
validation,sell,5,60,3,0.27475189568761427,0.16798635753829874,0.3815174338369298,0.4990146250388964,28923
validation,sell,5,60,4,0.2776670564848422,0.17475955285127598,0.3805745601184084,0.4962737251734645,27239
validation,sell,5,60,5,0.16984596685114745,0.06978715916612156,0.26990477453617334,0.4999426144841042,26139
validation,sell,5,60,6,-0.030733709410187875,-0.13145456583042445,0.06998714701004868,0.5083098534035689,24489
validation,sell,5,60,7,-0.0177290498803107,-0.11962807432666099,0.0841699745660396,0.5051804670912952,23550
validation,sell,5,60,8,0.07834627146854146,-0.02610378009916592,0.18279632303624885,0.5062574767645164,21734
validation,sell,5,60,9,0.11182043400255783,0.00375925514023312,0.21988161286488253,0.49800021050415744,19002
validation,sell,5,60,10,-0.4605046295639326,-0.571279417426217,-0.34972984170164817,0.537109873831537,19577
test,sell,5,60,1,0.40771381533320195,0.1385199809036845,0.6769076497627193,0.5031989462294774,42514
test,sell,5,60,2,0.22344570989237145,0.04165784003729292,0.40523357974745,0.4952178205602863,32412
test,sell,5,60,3,0.38205008101261023,0.21382436042488365,0.5502758016003368,0.48936170212765956,26367
test,sell,5,60,4,0.10038562900562985,-0.06919128971403395,0.26996254772529366,0.492588318835434,22532
test,sell,5,60,5,0.03408455553731928,-0.14449207455562169,0.21266118563026026,0.4956014783197127,19211
test,sell,5,60,6,0.15904273514321454,-0.010328038248428262,0.32841350853485735,0.4925267741555843,16994
test,sell,5,60,7,0.20727794893033988,0.01961233515288857,0.3949435627077912,0.49659239842726083,15260
test,sell,5,60,8,0.1788301924123893,-0.00498466092602165,0.36264504575080025,0.4943624668936814,13215
